ID,LAT1,LON1,DateTime1,LAT2,LON2,DateTime2,NUMBER,TIME1,TIME2
1,31.217591,121.477228,20110927003306 ,31.217591,121.477228,20110927023302 ,20,330.6,2330.2
1,31.217591,121.477228,20110927023302 ,31.217591,121.477228,20110927043257 ,20,2330.2,4325.7
1,31.217591,121.477228,20110927043257 ,31.217591,121.477228,20110927063253 ,20,4325.7,6325.3
1,31.217591,121.477228,20110927063253 ,31.217957,121.476782,20110927083308 ,20,6325.3,8330.8
1,31.217957,121.476782,20110927083308 ,31.221498,121.478613,20110927084905 ,20,8330.8,8490.5
1,31.221498,121.478613,20110927084905 ,31.220651,121.478485,20110927085027 ,20,8490.5,8502.7
1,31.220651,121.478485,20110927085027 ,31.231465,121.522316,20110927091227 ,20,8502.7,9122.7
1,31.231465,121.522316,20110927091227 ,31.231113,121.522115,20110927140608 ,20,9122.7,14060.8
1,31.231113,121.522115,20110927140608 ,31.230476,121.522251,20110927161212 ,20,14060.8,16121.2
1,31.230476,121.522251,20110927161212 ,31.231113,121.522115,20110927170730 ,20,16121.2,17073
1,31.231113,121.522115,20110927170730 ,31.228645,121.525506,20110927210725 ,20,17073,21072.5
1,31.228645,121.525506,20110927210725 ,31.209412,121.478246,20110927212012 ,20,21072.5,21201.2
1,31.209412,121.478246,20110927212012 ,31.221868,121.478502,20110927212427 ,20,21201.2,21242.7
1,31.221868,121.478502,20110927212427 ,31.217957,121.476782,20110927212628 ,20,21242.7,21262.8
1,31.217957,121.476782,20110927212628 ,31.220235,121.474629,20110927232650 ,20,21262.8,23265
2,31.128725,121.386676,20110927075105 ,31.139225,121.403164,20110927081232 ,25,7510.5,8123.2
2,31.139225,121.403164,20110927081232 ,31.153197,121.416007,20110927081951 ,25,8123.2,8195.1
2,31.153197,121.416007,20110927081951 ,31.241634,121.462856,20110927084311 ,25,8195.1,8431.1
2,31.241634,121.462856,20110927084311 ,31.239575,121.460139,20110927084943 ,25,8431.1,8494.3
2,31.239575,121.460139,20110927084943 ,31.244021,121.457532,20110927090154 ,25,8494.3,9015.4
2,31.244021,121.457532,20110927090154 ,31.239428,121.460157,20110927090621 ,25,9015.4,9062.1
2,31.239428,121.460157,20110927090621 ,31.244021,121.457532,20110927124043 ,25,9062.1,12404.3
2,31.244021,121.457532,20110927124043 ,31.239428,121.460157,20110927124117 ,25,12404.3,12411.7
2,31.239428,121.460157,20110927124117 ,31.239834,121.454507,20110927184429 ,25,12411.7,18442.9
2,31.239834,121.454507,20110927184429 ,31.233263,121.45159,20110927184512 ,25,18442.9,18451.2
2,31.233263,121.45159,20110927184512 ,31.238791,121.463979,20110927185136 ,25,18451.2,18513.6
2,31.238791,121.463979,20110927185136 ,31.243892,121.458439,20110927185805 ,25,18513.6,18580.5
2,31.243892,121.458439,20110927185805 ,31.144456,121.409875,20110927192302 ,25,18580.5,19230.2
2,31.144456,121.409875,20110927192302 ,31.145268,121.409491,20110927192541 ,25,19230.2,19254.1
2,31.145268,121.409491,20110927192541 ,31.1366,121.401256,20110927192807 ,25,19254.1,19280.7
3,31.22245,121.425905,20110927082857 ,31.221034,121.427019,20110927082911 ,25,8285.7,8291.1
3,31.221034,121.427019,20110927082911 ,31.221034,121.427019,20110927082947 ,25,8291.1,8294.7
3,31.221034,121.427019,20110927082947 ,31.232537,121.472027,20110927084129 ,25,8294.7,8412.9
3,31.232537,121.472027,20110927084129 ,31.233703,121.465745,20110927084357 ,25,8412.9,8435.7
3,31.233703,121.465745,20110927084357 ,31.234898,121.466928,20110927174345 ,25,8435.7,17434.5
3,31.234898,121.466928,20110927174345 ,31.220671,121.425268,20110927175640 ,25,17434.5,17564
4,31.211111,121.381957,20110927084813 ,31.207602,121.380214,20110927094252 ,20,8481.3,9425.2
4,31.207602,121.380214,20110927094252 ,31.212451,121.399455,20110927100330 ,20,9425.2,10033
4,31.212451,121.399455,20110927100330 ,31.234898,121.466928,20110927131522 ,20,10033,13152.2
4,31.234898,121.466928,20110927131522 ,31.205234,121.383817,20110927134230 ,20,13152.2,13423
4,31.205234,121.383817,20110927134230 ,31.208176,121.383722,20110927134955 ,20,13423,13495.5
4,31.208176,121.383722,20110927134955 ,31.207893,121.386637,20110927150415 ,20,13495.5,15041.5
4,31.207893,121.386637,20110927150415 ,31.207893,121.386637,20110927154323 ,20,15041.5,15432.3
5,31.112595,121.379066,20110927083343 ,31.116039,121.386094,20110927083823 ,20,8334.3,8382.3
5,31.116039,121.386094,20110927083823 ,31.137362,121.402114,20110927084337 ,20,8382.3,8433.7
5,31.137362,121.402114,20110927084337 ,31.158978,121.421383,20110927084757 ,20,8433.7,8475.7
5,31.158978,121.421383,20110927084757 ,31.156307,121.423863,20110927084820 ,20,8475.7,8482
5,31.156307,121.423863,20110927084820 ,31.160132,121.438061,20110927085510 ,20,8482,8551
5,31.160132,121.438061,20110927085510 ,31.170846,121.439553,20110927085739 ,20,8551,8573.9
5,31.170846,121.439553,20110927085739 ,31.173806,121.438279,20110927090244 ,20,8573.9,9024.4
6,31.21583,121.511974,20110927055307 ,31.189981,121.421514,20110927063158 ,15,5530.7,6315.8
6,31.189981,121.421514,20110927063158 ,31.188969,121.409972,20110927112022 ,15,6315.8,11202.2
6,31.188969,121.409972,20110927112022 ,31.188969,121.409972,20110927112112 ,15,11202.2,11211.2
6,31.188969,121.409972,20110927112112 ,31.188969,121.409972,20110927112239 ,15,11211.2,11223.9
6,31.188969,121.409972,20110927112239 ,31.190988,121.421834,20110927192514 ,15,11223.9,19251.4
6,31.190988,121.421834,20110927192514 ,31.211595,121.491751,20110927194450 ,15,19251.4,19445
6,31.211595,121.491751,20110927194450 ,31.211595,121.491751,20110927194453 ,15,19445,19445.3
6,31.211595,121.491751,20110927194453 ,31.212826,121.520107,20110927195206 ,15,19445.3,19520.6
7,31.304885,121.521168,20110927005715 ,31.305983,121.51953,20110927010010 ,30,571.5,1001
7,31.305983,121.51953,20110927010010 ,31.304885,121.521168,20110927045733 ,30,1001,4573.3
7,31.304885,121.521168,20110927045733 ,31.309185,121.527322,20110927082630 ,30,4573.3,8263
7,31.309185,121.527322,20110927082630 ,31.232016,121.467804,20110927090143 ,30,8263,9014.3
7,31.232016,121.467804,20110927090143 ,31.234898,121.466928,20110927090302 ,30,9014.3,9030.2
7,31.234898,121.466928,20110927090302 ,31.237598,121.475735,20110927090843 ,30,9030.2,9084.3
7,31.237598,121.475735,20110927090843 ,31.237598,121.475735,20110927090921 ,30,9084.3,9092.1
7,31.237598,121.475735,20110927090921 ,31.226039,121.443282,20110927091625 ,30,9092.1,9162.5
7,31.226039,121.443282,20110927091625 ,31.223111,121.443181,20110927102103 ,30,9162.5,10210.3
7,31.223111,121.443181,20110927102103 ,31.223111,121.443181,20110927102131 ,30,10210.3,10213.1
7,31.223111,121.443181,20110927102131 ,31.223111,121.443181,20110927134035 ,30,10213.1,13403.5
7,31.223111,121.443181,20110927134035 ,31.223111,121.443181,20110927170841 ,30,13403.5,17084.1
7,31.223111,121.443181,20110927170841 ,31.223111,121.443181,20110927183031 ,30,17084.1,18303.1
7,31.223111,121.443181,20110927183031 ,31.223111,121.443181,20110927183243 ,30,18303.1,18324.3
7,31.223111,121.443181,20110927183243 ,31.223111,121.443181,20110927185908 ,30,18324.3,18590.8
7,31.223111,121.443181,20110927185908 ,31.222392,121.439757,20110927222446 ,30,18590.8,22244.6
7,31.222392,121.439757,20110927222446 ,31.223591,121.4444,20110927222458 ,30,22244.6,22245.8
7,31.223591,121.4444,20110927222458 ,31.224191,121.446147,20110927222524 ,30,22245.8,22252.4
7,31.224191,121.446147,20110927222524 ,31.227423,121.448331,20110927222541 ,30,22252.4,22254.1
7,31.227423,121.448331,20110927222541 ,31.225578,121.452388,20110927222545 ,30,22254.1,22254.5
7,31.225578,121.452388,20110927222545 ,31.224191,121.446147,20110927222612 ,30,22254.5,22261.2
7,31.224191,121.446147,20110927222612 ,31.22598,121.456347,20110927222612 ,30,22261.2,22261.2
7,31.22598,121.456347,20110927222612 ,31.225628,121.460445,20110927222635 ,30,22261.2,22263.5
7,31.225628,121.460445,20110927222635 ,31.243783,121.458367,20110927222859 ,30,22263.5,22285.9
7,31.243783,121.458367,20110927222859 ,31.265282,121.462585,20110927223055 ,30,22285.9,22305.5
7,31.265282,121.462585,20110927223055 ,31.276193,121.472088,20110927223242 ,30,22305.5,22324.2
7,31.276193,121.472088,20110927223242 ,31.298352,121.496681,20110927223548 ,30,22324.2,22354.8
7,31.298352,121.496681,20110927223548 ,31.304885,121.521168,20110927224340 ,30,22354.8,22434
8,31.270151,121.538834,20110927071840 ,31.261631,121.527601,20110927073002 ,15,7184,7300.2
8,31.261631,121.527601,20110927073002 ,31.254792,121.516221,20110927073607 ,15,7300.2,7360.7
8,31.254792,121.516221,20110927073607 ,31.255185,121.511913,20110927073718 ,15,7360.7,7371.8
8,31.255185,121.511913,20110927073718 ,31.228645,121.525506,20110927074531 ,15,7371.8,7453.1
8,31.228645,121.525506,20110927074531 ,31.23894,121.496994,20110927075219 ,15,7453.1,7521.9
8,31.23894,121.496994,20110927075219 ,31.242935,121.500184,20110927115154 ,15,7521.9,11515.4
8,31.242935,121.500184,20110927115154 ,31.242935,121.500184,20110927175454 ,15,11515.4,17545.4
8,31.242935,121.500184,20110927175454 ,31.240166,121.497734,20110927181311 ,15,17545.4,18131.1
8,31.240166,121.497734,20110927181311 ,31.230568,121.520389,20110927182026 ,15,18131.1,18202.6
8,31.230568,121.520389,20110927182026 ,31.260718,121.507959,20110927182920 ,15,18202.6,18292
8,31.260718,121.507959,20110927182920 ,31.259875,121.518833,20110927183613 ,15,18292,18361.3
8,31.259875,121.518833,20110927183613 ,31.263779,121.529518,20110927184120 ,15,18361.3,18412
8,31.263779,121.529518,20110927184120 ,31.271384,121.544144,20110927184707 ,15,18412,18470.7
8,31.271384,121.544144,20110927184707 ,31.281318,121.553197,20110927220120 ,15,18470.7,22012
9,31.204277,121.477078,20110927015754 ,31.204277,121.477078,20110927035749 ,20,1575.4,3574.9
9,31.204277,121.477078,20110927035749 ,31.204277,121.477078,20110927055749 ,20,3574.9,5574.9
9,31.204277,121.477078,20110927055749 ,31.208639,121.474233,20110927075754 ,20,5574.9,7575.4
9,31.208639,121.474233,20110927075754 ,31.205887,121.481985,20110927091517 ,20,7575.4,9151.7
9,31.205887,121.481985,20110927091517 ,31.204381,121.484362,20110927091632 ,20,9151.7,9163.2
9,31.204381,121.484362,20110927091632 ,31.179056,121.410728,20110927094207 ,20,9163.2,9420.7
9,31.179056,121.410728,20110927094207 ,31.165847,121.393506,20110927111302 ,20,9420.7,11130.2
9,31.165847,121.393506,20110927111302 ,31.172398,121.392772,20110927200714 ,20,11130.2,20071.4
9,31.172398,121.392772,20110927200714 ,31.209412,121.478246,20110927202959 ,20,20071.4,20295.9
9,31.209412,121.478246,20110927202959 ,31.205887,121.481985,20110927203810 ,20,20295.9,20381
9,31.205887,121.481985,20110927203810 ,31.203456,121.483724,20110927203836 ,20,20381,20383.6
9,31.203456,121.483724,20110927203836 ,31.162048,121.490589,20110927211137 ,20,20383.6,21113.7
9,31.162048,121.490589,20110927211137 ,31.208639,121.474233,20110927211545 ,20,21113.7,21154.5
9,31.208639,121.474233,20110927211545 ,31.162048,121.490589,20110927213133 ,20,21154.5,21313.3
9,31.162048,121.490589,20110927213133 ,31.208639,121.474233,20110927213335 ,20,21313.3,21333.5
9,31.208639,121.474233,20110927213335 ,31.20898,121.474727,20110927233345 ,20,21333.5,23334.5
10,31.213938,121.400918,20110927005702 ,31.213938,121.400918,20110927025713 ,15,570.2,2571.3
10,31.213938,121.400918,20110927025713 ,31.213938,121.400918,20110927045726 ,15,2571.3,4572.6
10,31.213938,121.400918,20110927045726 ,31.213938,121.400918,20110927065726 ,15,4572.6,6572.6
10,31.213938,121.400918,20110927065726 ,31.213938,121.400918,20110927085722 ,15,6572.6,8572.2
10,31.213938,121.400918,20110927085722 ,31.213938,121.400918,20110927092110 ,15,8572.2,9211
10,31.213938,121.400918,20110927092110 ,31.213938,121.400918,20110927092112 ,15,9211,9211.2
10,31.213938,121.400918,20110927092112 ,31.214276,121.400203,20110927092606 ,15,9211.2,9260.6
10,31.214276,121.400203,20110927092606 ,31.214276,121.400203,20110927092608 ,15,9260.6,9260.8
10,31.214276,121.400203,20110927092608 ,31.212451,121.399455,20110927093349 ,15,9260.8,9334.9
10,31.212451,121.399455,20110927093349 ,31.231368,121.520834,20110927100613 ,15,9334.9,10061.3
10,31.231368,121.520834,20110927100613 ,31.230699,121.516077,20110927135526 ,15,10061.3,13552.6
10,31.230699,121.516077,20110927135526 ,31.230699,121.516077,20110927135528 ,15,13552.6,13552.8
10,31.230699,121.516077,20110927135528 ,31.230699,121.516077,20110927191302 ,15,13552.8,19130.2
10,31.230699,121.516077,20110927191302 ,31.230699,121.516077,20110927202443 ,15,19130.2,20244.3
11,31.238396,121.46527,20110927001850 ,31.234898,121.466928,20110927074126 ,10,185,7412.6
11,31.234898,121.466928,20110927074126 ,31.232537,121.472027,20110927074139 ,10,7412.6,7413.9
11,31.232537,121.472027,20110927074139 ,31.234898,121.466928,20110927074202 ,10,7413.9,7420.2
11,31.234898,121.466928,20110927074202 ,31.221335,121.540446,20110927184740 ,10,7420.2,18474
11,31.221335,121.540446,20110927184740 ,31.232537,121.472027,20110927190603 ,10,18474,19060.3
11,31.232537,121.472027,20110927190603 ,31.237973,121.46493,20110927191451 ,10,19060.3,19145.1
11,31.237973,121.46493,20110927191451 ,31.236242,121.461705,20110927193715 ,10,19145.1,19371.5
11,31.236242,121.461705,20110927193715 ,31.238379,121.465298,20110927214005 ,10,19371.5,21400.5
12,31.145673,121.404326,20110927021954 ,31.177387,121.430509,20110927121112 ,10,2195.4,12111.2
12,31.177387,121.430509,20110927121112 ,31.198325,121.469403,20110927122224 ,10,12111.2,12222.4
12,31.198325,121.469403,20110927122224 ,31.210751,121.481372,20110927122633 ,10,12222.4,12263.3
12,31.210751,121.481372,20110927122633 ,31.227273,121.50614,20110927123421 ,10,12263.3,12342.1
12,31.227273,121.50614,20110927123421 ,31.195234,121.433949,20110927215215 ,10,12342.1,21521.5
12,31.195234,121.433949,20110927215215 ,31.156307,121.423863,20110927220021 ,10,21521.5,22002.1
12,31.156307,121.423863,20110927220021 ,31.147287,121.411937,20110927221837 ,10,22002.1,22183.7
13,31.241227,121.471063,20110927061522 ,31.245386,121.467548,20110927061552 ,30,6152.2,6155.2
13,31.245386,121.467548,20110927061552 ,31.241227,121.471063,20110927061924 ,30,6155.2,6192.4
13,31.241227,121.471063,20110927061924 ,31.244661,121.473231,20110927062323 ,30,6192.4,6232.3
13,31.244661,121.473231,20110927062323 ,31.241227,121.471063,20110927062550 ,30,6232.3,6255
13,31.241227,121.471063,20110927062550 ,31.245386,121.467548,20110927062712 ,30,6255,6271.2
13,31.245386,121.467548,20110927062712 ,31.245176,121.471244,20110927062806 ,30,6271.2,6280.6
13,31.245176,121.471244,20110927062806 ,31.238173,121.479331,20110927091816 ,30,6280.6,9181.6
13,31.238173,121.479331,20110927091816 ,31.239471,121.480444,20110927092032 ,30,9181.6,9203.2
13,31.239471,121.480444,20110927092032 ,31.201116,121.386779,20110927095208 ,30,9203.2,9520.8
13,31.201116,121.386779,20110927095208 ,31.192391,121.380713,20110927131157 ,30,9520.8,13115.7
13,31.192391,121.380713,20110927131157 ,31.201879,121.389075,20110927140852 ,30,13115.7,14085.2
13,31.201879,121.389075,20110927140852 ,31.221811,121.43632,20110927153319 ,30,14085.2,15331.9
13,31.221811,121.43632,20110927153319 ,31.236118,121.46984,20110927155804 ,30,15331.9,15580.4
13,31.236118,121.46984,20110927155804 ,31.229966,121.467489,20110927155816 ,30,15580.4,15581.6
13,31.229966,121.467489,20110927155816 ,31.233703,121.465745,20110927155834 ,30,15581.6,15583.4
13,31.233703,121.465745,20110927155834 ,31.245386,121.467548,20110927185616 ,30,15583.4,18561.6
13,31.245386,121.467548,20110927185616 ,31.241227,121.471063,20110927192403 ,30,18561.6,19240.3
13,31.241227,121.471063,20110927192403 ,31.244661,121.473231,20110927224533 ,30,19240.3,22453.3
13,31.244661,121.473231,20110927224533 ,31.241227,121.471063,20110927224849 ,30,22453.3,22484.9
14,31.28547,121.530483,20110927062252 ,31.288577,121.524127,20110927144740 ,10,6225.2,14474
14,31.288577,121.524127,20110927144740 ,31.28523,121.518512,20110927145319 ,10,14474,14531.9
14,31.28523,121.518512,20110927145319 ,31.28523,121.518512,20110927145746 ,10,14531.9,14574.6
14,31.28523,121.518512,20110927145746 ,31.289933,121.530465,20110927182802 ,10,14574.6,18280.2
14,31.289933,121.530465,20110927182802 ,31.29102,121.527711,20110927183148 ,10,18280.2,18314.8
14,31.29102,121.527711,20110927183148 ,31.289933,121.530465,20110927191636 ,10,18314.8,19163.6
14,31.289933,121.530465,20110927191636 ,31.288335,121.532124,20110927191931 ,10,19163.6,19193.1
14,31.288335,121.532124,20110927191931 ,31.28523,121.518512,20110927204304 ,10,19193.1,20430.4
14,31.28523,121.518512,20110927204304 ,31.288577,121.524127,20110927204523 ,10,20430.4,20452.3
15,31.132151,121.400955,20110927010710 ,31.132151,121.400955,20110927030712 ,30,1071,3071.2
15,31.132151,121.400955,20110927030712 ,31.132151,121.400955,20110927050714 ,30,3071.2,5071.4
15,31.132151,121.400955,20110927050714 ,31.132151,121.400955,20110927070716 ,30,5071.4,7071.6
15,31.132151,121.400955,20110927070716 ,31.145268,121.409491,20110927085344 ,30,7071.6,8534.4
15,31.145268,121.409491,20110927085344 ,31.158978,121.421383,20110927085716 ,30,8534.4,8571.6
15,31.158978,121.421383,20110927085716 ,31.144456,121.409875,20110927085737 ,30,8571.6,8573.7
15,31.144456,121.409875,20110927085737 ,31.158978,121.421383,20110927085803 ,30,8573.7,8580.3
15,31.158978,121.421383,20110927085803 ,31.184872,121.432446,20110927090330 ,30,8580.3,9033
15,31.184872,121.432446,20110927090330 ,31.210688,121.515075,20110927092625 ,30,9033,9262.5
15,31.210688,121.515075,20110927092625 ,31.212826,121.520107,20110927151704 ,30,9262.5,15170.4
15,31.212826,121.520107,20110927151704 ,31.185995,121.43242,20110927154213 ,30,15170.4,15421.3
15,31.185995,121.43242,20110927154213 ,31.144456,121.409875,20110927155123 ,30,15421.3,15512.3
15,31.144456,121.409875,20110927155123 ,31.158978,121.421383,20110927155144 ,30,15512.3,15514.4
15,31.158978,121.421383,20110927155144 ,31.144456,121.409875,20110927155229 ,30,15514.4,15522.9
15,31.144456,121.409875,20110927155229 ,31.145268,121.409491,20110927155434 ,30,15522.9,15543.4
15,31.145268,121.409491,20110927155434 ,31.1366,121.401256,20110927155654 ,30,15543.4,15565.4
15,31.1366,121.401256,20110927155654 ,31.132151,121.400955,20110927155910 ,30,15565.4,15591
15,31.132151,121.400955,20110927155910 ,31.130892,121.394642,20110927155934 ,30,15591,15593.4
15,31.130892,121.394642,20110927155934 ,31.132151,121.400955,20110927231145 ,30,15593.4,23114.5
16,31.274532,121.461036,20110927082638 ,31.268732,121.464855,20110927083040 ,25,8263.8,8304
16,31.268732,121.464855,20110927083040 ,31.262216,121.468937,20110927083444 ,25,8304,8344.4
16,31.262216,121.468937,20110927083444 ,31.244018,121.478102,20110927085129 ,25,8344.4,8512.9
16,31.244018,121.478102,20110927085129 ,31.238023,121.478688,20110927090047 ,25,8512.9,9004.7
16,31.238023,121.478688,20110927090047 ,31.238173,121.479331,20110927090058 ,25,9004.7,9005.8
16,31.238173,121.479331,20110927090058 ,31.206351,121.57017,20110927091839 ,25,9005.8,9183.9
16,31.206351,121.57017,20110927091839 ,31.206153,121.588323,20110927092023 ,25,9183.9,9202.3
16,31.206153,121.588323,20110927092023 ,31.201591,121.579905,20110927092709 ,25,9202.3,9270.9
16,31.201591,121.579905,20110927092709 ,31.201422,121.578831,20110927093532 ,25,9270.9,9353.2
16,31.201422,121.578831,20110927093532 ,31.201422,121.578831,20110927143529 ,25,9353.2,14352.9
16,31.201422,121.578831,20110927143529 ,31.201422,121.578831,20110927180743 ,25,14352.9,18074.3
16,31.201422,121.578831,20110927180743 ,31.201422,121.578831,20110927180746 ,25,18074.3,18074.6
16,31.201422,121.578831,20110927180746 ,31.201422,121.578831,20110927204541 ,25,18074.6,20454.1
16,31.201422,121.578831,20110927204541 ,31.217959,121.590384,20110927213146 ,25,20454.1,21314.6
16,31.217959,121.590384,20110927213146 ,31.203967,121.582797,20110927213835 ,25,21314.6,21383.5
16,31.203967,121.582797,20110927213835 ,31.206351,121.57017,20110927214617 ,25,21383.5,21461.7
16,31.206351,121.57017,20110927214617 ,31.203023,121.564921,20110927214716 ,25,21461.7,21471.6
16,31.203023,121.564921,20110927214716 ,31.278351,121.464638,20110927223249 ,25,21471.6,22324.9
17,31.139974,121.356483,20110927001744 ,31.139974,121.356483,20110927011750 ,15,174.4,1175
17,31.139974,121.356483,20110927011750 ,31.139974,121.356483,20110927021757 ,15,1175,2175.7
17,31.139974,121.356483,20110927021757 ,31.139974,121.356483,20110927031803 ,15,2175.7,3180.3
17,31.139974,121.356483,20110927031803 ,31.139974,121.356483,20110927041809 ,15,3180.3,4180.9
